part_id,show,part_number,part_brand,subcategory,part_image,rated_refrigerant,nominal_capacity,inlet_diameter,inlet_connection_type,outlet_diameter,outlet_connection_type,equalizer,external_equalizer_connection,bidirectional,adjustable,configuration,supply_voltage,motor_type,control_steps,step_rate,orfice_size,capillary_tube_length,number_of_headers,spring_type,check_valve,hermetic,balanced_port,applications,element_size,body_type,thermostatic_charge,mesh_strainer,max_operating_pressures,max_differential_pressure_drop,ambient_temperature,refrigerant_temperature,current,drive_frequency,phase_resistance,compatible_oils,cable_type,max_power_input,step_angle,resolution,connections,closing_steps,minimum_steps,hold_current,percent_duty,stroke,max_internal_leakage,max_external_leakage,ingress_protection,certifications,nema_rating
7AF7109B-EF60-4572-894C-30A84CE36559,,201621590259,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7AF9F83E-73A6-40DB-80F8-334CC1332D02,,KHATX0401RPB,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7AFE0868-8757-428E-9BD4-4DC6989DE8BE,,0162M00283,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7AFFC7CF-DE19-4F11-A5B1-F0D785201BAB,,50TG404249,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B0583F9-9B48-4FF5-AA39-C8D1FF793E08,,S1-02538906000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B094458-37EE-42D6-A09E-7871F040266A,,C5919801,AMANA,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B1489B3-E642-42FD-B2ED-F63D90A8425A,,1059081,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B1B02FF-E4B0-4076-B6D1-7ACCCB6FDA45,,315174-759,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B1F0690-07CE-4D14-A7D0-E408478511AD,,TUB11620,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B20398A-74D4-4D1C-A494-B52AA037132E,,1442537,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B26033A-BBB8-479F-9DD3-2D03E28CF131,,S1-9951-1891,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B3A0266-9787-4485-A0CF-743368A82618,,61-26123-09,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B3A5F73-70A9-418C-901E-D3E6723C0D37,,EA02SC322,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B3CAB21-6C54-4408-B36F-C3B0E8CEB3DE,,B1314273,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B411EA9-D804-4F5C-9500-79738286AF7B,,TUB12153,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B42C756-7EA9-46F4-AC32-66FF97B1F5C1,,LH32DB202,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B4450FC-7C7C-430D-B012-368672516B93,,VAL02974,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B464F9B-E880-497A-90A7-DDBC20F246F9,,VAL00974,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B4A3375-6135-41E9-AC0E-90A86A2C620B,,S1-02538907000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B4DDAAA-D461-4A57-9DE2-8C3C1F2E2803,,P501-9469,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B4DE17F-68DE-43EF-977D-35358946F469,,8-6-6996D,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B4F64B1-F5BA-4BA2-882B-8554BA71D7E8,,0151R00027,GOODMAN,TXV ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B52ABA0-0000-48F4-8A6D-8E459ECE0549,,LB-35322CA,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B5CCF4F-2301-40FC-9DFA-5849716D8A20,,RSR00121,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B5D6B3E-30C5-4DA0-85DA-EFB1BFC8EE9C,,43281-001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B5E1D12-E27B-47B9-B50F-C5EF7188CF25,,1147468,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B5E7E8A-ED46-45F9-8D52-D6E8CFBE8B87,,1051324,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B6368E7-2D7F-4B1C-B81F-6676C2542B67,,03000600176,GREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B654543-C903-42CB-BC2A-0D3E6C2709DB,,VAL00950,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B67ED86-17B9-49FA-8861-CD7B816F8E87,,EA36UZ102,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B68495A-FCEE-4D42-A5C7-A7D3C9D1ABD0,,100481-04,AIREASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B694FBD-8CBE-4B3E-B1E2-BF977B53CFDC,,3.3MM,CALCANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B6D5EEC-C4CB-46F6-A894-E726FEF8EA5D,,AE-61367-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B716B8C-77CF-4F62-9B1B-A3BE6BDEE566,,ORF00022,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B7211A3-F6AA-48D0-A2DE-6471DC76269C,,321590-703,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B737782-6ED0-4A05-B080-E614A514A804,,ORF2001,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B880EFA-85FC-42E0-83DA-49D956356D5F,,61-23414-14,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B899236-2BB4-4E7A-B63F-9DAF71EE528D,,ORF00080,CUMBERLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B8EFAFE-F269-40A4-9CDE-3F6A602EB445,,11062001,AMANA,TXV ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B919F49-1B7B-4054-B2C2-D1BE6CAF5D97,,S002C0002N14,FEDDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B97533A-5789-4D40-8D91-8ADA96F8F97C,,EA36EC362,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BA0071A-0B5F-4F64-A921-212288E1890F,,39030B011,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BAA9DF1-FC50-407B-AE12-28CC934D3236,,0162M00077,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BAD5C44-59BF-48AB-920E-01509DD55BE8,,C6401801,AMANA,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BB2ADF8-2F96-4A9C-82A9-4A2926E9BA9E,,KSBTX0401PUR,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BB6536A-BA50-4708-AD2E-B108634AB2F1,,5810-57,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BB806AF-A7C9-4E5B-9682-97284857A431,,D9944902,AMANA,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BC7CF2A-CA8A-4001-9987-15CD1CC67994,,S1-02915191006,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BCA34C4-5C34-43D6-8E58-E1AF0EE331BC,,61-25414-55,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BCC3A27-8F47-40B4-960B-13B9FBC27796,,2001114,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BD238AD-36DF-4762-A091-8D490B03CFEB,,79A75,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BD46DAB-2950-4668-9017-5F4F1E6268E5,,VAL07747,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BE49B9B-237D-421B-B932-970C1731C645,,LB-16207D,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BE787E2-9E69-42C3-9AC9-2CF165BD4A64,,EA36YJ023,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BEFB23B-B932-4009-B090-32F533E5EE27,,ORF00509,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BF6B3FC-A6D3-4760-ACC9-4D9E169C3501,,WJ53X223,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BF94192-186C-44FA-9E6A-1508698859BE,,61-21922-19,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C006CBD-6AB2-48D6-8B98-EC7085ACD6DF,,112105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C012C03-B569-4605-BAEF-85F01F1D0902,,352260010R,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C0267AB-7FCB-49DF-9E75-706BCB66FC31,,2204606,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C1EADD2-F308-4063-A3D4-156122A93DD9,,D282,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C3212C5-C09B-406A-8DC3-BD4EAD931637,,62-22834,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C33577D-4EAD-48BE-84B8-5EDD78303099,,100484-19,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C363B03-BEC8-42E4-B6E9-50C9A13CBC03,,R01E55401,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C38C546-5D28-4DBD-86A9-77A2BC47683B,,32GB401224,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C3E95F9-DA9B-4610-983A-51F6CE1D118C,,AS-59031-09,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C3EB6B2-089B-484C-81A0-AA4266CB51EB,,P322913,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C4104AA-BE67-4B6B-83E2-E71BB0672603,,90464,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C42430D-681C-41EB-BD87-B0B94528F062,,S1-02915171022,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C426D9D-2254-4936-9B08-6BC912EACE6D,,6094-5618,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C4CA514-BC88-46AD-A98C-732C999674AC,,EA36EE355,DAY & NIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C516788-8C91-44B4-923E-36853E22E78B,,TUB00837,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C55BD2D-62CE-4550-A6B6-CA1E248C59F8,,S1-1455-0831,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C5661A9-9983-4AD6-9F4B-B2772D2FDA93,,TUB00701,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C58D4AE-215C-4D73-8BD3-6AAD6AE2A967,,38QB500124,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C5D5BDC-7E20-487E-A3AB-E024C9E3BA8C,,WG16X93,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C5FB941-251E-4FA4-867E-AF364B5FFC82,,VAL00381,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C6147DC-A598-4505-924C-0033063FB588,,S1-02206844036,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C66E90C-5887-4821-ADAB-7F5FF462A3AA,,30GU400343,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C670AD9-04A6-48A4-A2BD-37DAE91DF0E8,,B1368355,GOODMAN,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C6EEF9F-7E38-41E6-AC70-216166739820,,0162M00150,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C75219B-00E9-42E8-8C09-CA22133F23D2,,RCQC-6024AS,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C79BD2A-B7A4-4617-9754-78B5E4B4C667,,RCH-6024MEAVUA,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C7D3812-2C95-4800-91E3-DEE2E9651721,,21L87,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C810425-816A-4682-A552-B5A083EE7F1C,,133112J,GOODMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C838BBC-7F21-4B04-8B36-3FA7FE396118,,S1-02512311000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C8A2F47-CDA0-4A93-8B53-CE987A2EC512,,WK53X7,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C8C1223-D659-4289-99F8-5A9C59F48BD6,,VAL00792,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C8D0B3B-445F-4A25-938F-F479740CF34B,,62-20509-18,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C8EEA1A-9808-4253-8536-E9367D0EDE5B,,E22R52493,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C8F93F4-2E01-47F0-9DBF-DC76F9A87F3E,,52SQ503673,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C9A63A7-1930-4A64-AAE5-198CF0F042DC,,38GB6A3303A,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C9B2231-5A15-47A4-9671-C1482E5E4815,,LB-61826D,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C9F88C6-195F-43F9-98D7-A87498A5C8B1,,3093865,AMANA,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CA19A68-FBF8-405D-8C85-5D2CC1CB7948,,AS-54504-89,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CA5878C-C90F-4670-8CEA-D7E0B1F4D616,,32GB402584,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CA6E11A-06E0-4E32-88BF-8F603AE641F5,,S002C0002479,CREST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CA7843F-0251-4132-B2FF-4DC41860CAE3,,338985-753,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CB506C1-F736-4BF6-84C1-2585229CF868,,1171979,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CB6CC44-53B0-4E2C-9B32-B58F868E4CD5,,9315310019,FUJITSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CB76583-0884-4994-AA28-A3193314969F,,5810-95,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CBED11D-FC23-46AB-8438-0B1546B8C45E,,609475,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CC68162-8F40-4DDA-8F3D-E3905B4A655A,,1186372,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CD985FE-2880-412E-BED3-993CA9034A53,,S1-37310379050,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CDBA55D-0AF6-47A7-B3B6-C4383F1435B5,,7312616111200,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CF95B7F-DFAD-4E16-A22D-37481E1C7948,,B2114443,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7CF9BD4F-F360-479B-9B86-D10E9196E846,,EA12XC450,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D031DD4-A3F0-4EAB-8983-E104A1A3EA48,,LB-56409D,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D03BFBE-D921-4663-8F09-23B4E3856214,,6094-5649,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D0446F8-CB48-44EF-8C92-71C09C99BFF3,,EA36DC333,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D046FA7-1199-4F2E-BC78-AA0F49A46A07,,11076317,AMANA,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D0AA8B0-6B80-4A60-A03C-279312CD3B38,,67302119,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D0BA881-ED82-4C3E-A2CB-45543FF5042E,,742282,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D0E283D-F2F9-453C-86F1-4DE7548D4D4E,,61-26019-22,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D0F6C7C-8FFF-4E56-AF9D-9854E781F6F7,,49K22,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D122160-76A0-4C6A-9520-C4F832EE482B,,S1-02920422077,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D1A4DA5-C3FD-471D-98F9-0A0A7D63D2A8,,50EJ400369,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D1A7552-FC91-4C9E-8CFD-436DD87202CE,,02736A005,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D1CA39D-0D61-4C30-89F8-27ED8C1C12E0,,1173867,GRANDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D1D7D6D-CC28-4574-92FA-5A30690A0224,,3001370,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D241B68-95FB-4EA4-A8B4-1216120CEF36,,VAL00560,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D28D830-2A02-4CC1-8A81-0BD565AEDDA6,,S1-06375280000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D2BCA8E-1268-4051-B265-D387453F1F36,,560-529-090,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D4164B4-3578-44A9-A74D-90F7801F018C,,C4266901,AMANA,CAPILLARY TUBE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D471A7B-2599-4F27-B9AE-B489CAC15F5D,,180189,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D48C404-BC85-44BF-84DA-70F589704073,,ORF00496,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D50D0E3-004F-4562-9B9B-3BB8C1AA9D32,,33B0002N01,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D51B2E7-5C84-4873-8CB1-FCAA711D75BB,,7133183,GREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D5293C2-5023-4D90-984E-32ED028C77E2,,1171461,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D5F4B9E-AC94-40C5-8D48-C519102B8488,,7500078,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D6B1297-C377-43E9-8508-9E2D950F43B6,,LB-51278BAP,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D6CDE46-94FA-42AE-AB74-0751C844702C,,CP7002,FIRST CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D7066A5-737A-433E-828B-6E6A921A345F,,242535-00,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D8391DE-02C3-4A99-812E-1DE58234A258,,TUB09552,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D84E48D-3086-4B54-81C9-51B571EEBBF9,,61-103652-01,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D8B4162-6171-41B1-B49D-8AE196C3EBE7,,8733930007,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D9CF753-B54D-4E1A-AE2C-59E8A126FB2D,,AS-21821-76,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DA1274B-CA79-4D94-AEE6-BEC90C9371EE,,61-102993-14,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DA31CDE-9D17-4097-8E32-782A051E9F59,,PKCG-4001J,GOODMAN,PISTON ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DA6641E-B600-42CF-A129-F0E2CDC25B62,,80M57,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DA9B28E-FDC3-4C67-810A-085F99941FBA,,VAL08679,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DAA9630-1554-4D00-8F59-C8682058E89B,,TUB06734,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DAFF4C2-B5A5-4F9D-A49C-CB75FC6028B6,,R0198435,AMANA,NG ORIFICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DB2CFCF-C68D-4E44-964E-CA6CB7F288DA,,38CQ660042006,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
